"PASSENGERS","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR",
2970.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
2979.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2986.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
2991.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
3015.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3017.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
3022.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
3024.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
3025.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
3035.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3046.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
3048.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
3051.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
3065.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3085.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
3092.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
3099.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
3100.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3104.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3105.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3123.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
3124.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
3128.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3131.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
3134.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
3138.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3144.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
3153.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3155.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3171.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
3179.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3179.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
3180.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3181.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3186.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
3192.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3198.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
3205.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
3218.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3227.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3233.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3241.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
3244.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3252.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3256.00,"UA","United Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3261.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
3261.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3264.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3270.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
3275.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3284.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3291.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
3292.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
3324.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
3330.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
3332.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
3343.00,"UA","United Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3345.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
3348.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
3377.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3378.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",11775,"FSD","Sioux Falls, SD","SD",2019,
3382.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",11775,"FSD","Sioux Falls, SD","SD",2019,
3382.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
3385.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
3385.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3395.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3406.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3409.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",11775,"FSD","Sioux Falls, SD","SD",2019,
3425.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3426.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3436.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
3437.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
3442.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3442.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3442.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3449.00,"UA","United Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3458.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3480.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
3480.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
3500.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
3501.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3502.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3508.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3509.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3510.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3513.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
3515.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3516.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3518.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
3528.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
3540.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",14457,"RAP","Rapid City, SD","SD",2019,
3550.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3550.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3551.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3570.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
3587.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
3589.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3607.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3607.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
3627.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
3635.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
3640.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
3650.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",11775,"FSD","Sioux Falls, SD","SD",2019,
3652.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3658.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
3661.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
3664.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
3666.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
3672.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
3674.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
3683.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3696.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3698.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3699.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
3707.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3715.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3722.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
3763.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
3778.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3796.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
3817.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3859.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
3899.00,"YV","Mesa Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3933.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",11775,"FSD","Sioux Falls, SD","SD",2019,
3940.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",11775,"FSD","Sioux Falls, SD","SD",2019,
3952.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
3956.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11298,"DFW","Dallas/Fort Worth, TX","TX",2019,
3974.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
3985.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
3994.00,"YV","Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",11775,"FSD","Sioux Falls, SD","SD",2019,
4002.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
4003.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
